ENSG	Name	Size
ENSG00000106436.4	MYL10	1009
ENSG00000106443.13	PHF14	1665.86666666667
ENSG00000106459.13	NRF1	2407.28571428571
ENSG00000106460.17	TMEM106B	2386
ENSG00000106462.9	EZH2	2268.9
ENSG00000106477.17	CEP41	1716
ENSG00000106479.9	ZNF862	1670.83333333333
ENSG00000106483.10	SFRP4	1480.33333333333
ENSG00000106484.13	MEST	1136.22222222222
ENSG00000106511.5	MEOX2	2500
ENSG00000106524.7	ANKMY2	1302
ENSG00000106526.9	ACTR3C	2301.16666666667
ENSG00000106536.18	POU6F2	1767.6
ENSG00000106537.7	TSPAN13	1330.5
ENSG00000106538.8	RARRES2	1082.2
ENSG00000106540.4	AC004837.1	564
ENSG00000106541.10	AGR2	739.285714285714
ENSG00000106546.11	AHR	2537.2
ENSG00000106554.10	CHCHD3	1194
ENSG00000106560.9	GIMAP2	771.333333333333
ENSG00000106565.16	TMEM176B	1223.16666666667
ENSG00000106571.11	GLI3	2569.33333333333
ENSG00000106588.9	PSMA2	1735
ENSG00000106591.3	MRPL32	1246.75
ENSG00000106603.16	COA1	1176.65
ENSG00000106605.9	BLVRA	751.2
ENSG00000106608.15	URGCP	1961.15384615385
ENSG00000106609.15	TMEM248	1283.71428571429
ENSG00000106610.13	STAG3L4	1237.33333333333
ENSG00000106615.8	RHEB	956.285714285714
ENSG00000106617.12	PRKAG2	1239.6875
ENSG00000106624.7	AEBP1	1417.77777777778
ENSG00000106628.9	POLD2	879.823529411765
ENSG00000106631.7	MYL7	531.1
ENSG00000106633.14	GCK	1693.66666666667
ENSG00000106635.6	BCL7B	1031.21428571429
ENSG00000106636.6	YKT6	1308.71428571429
ENSG00000106638.14	TBL2	1242.5
ENSG00000106648.12	GALNTL5	1465
ENSG00000106665.14	CLIP2	2052.77777777778
ENSG00000106682.13	EIF4H	1432.2
ENSG00000106683.13	LIMK1	1993.375
ENSG00000106686.15	SPATA6L	1421.15384615385
ENSG00000106688.10	SLC1A1	1644
ENSG00000106689.9	LHX2	1426.25
ENSG00000106692.12	FKTN	2571.11111111111
ENSG00000106701.10	FSD1L	3062
ENSG00000106714.16	CNTNAP3	2175.5
ENSG00000106723.15	SPIN1	1557.33333333333
ENSG00000106733.19	NMRK1	1161.71428571429
ENSG00000106771.11	TMEM245	3240.8
ENSG00000106772.16	PRUNE2	4077.8
ENSG00000106780.8	MEGF9	6298
ENSG00000106785.13	TRIM14	1693.33333333333
ENSG00000106789.11	CORO2A	5547
ENSG00000106799.11	TGFBR1	2427.1
ENSG00000106803.8	SEC61B	606.333333333333
ENSG00000106804.7	C5	1505.4
ENSG00000106809.9	OGN	1755.5
ENSG00000106819.10	ASPN	2353.5
ENSG00000106823.11	ECM2	2029.75
ENSG00000106829.17	TLE4	1210
ENSG00000106852.14	LHX6	2013.08333333333
ENSG00000106853.15	PTGR1	1108.88888888889
ENSG00000106868.15	SUSD1	1566
ENSG00000106927.10	AMBP	1106.5
ENSG00000106948.15	AKNA	3604.22222222222
ENSG00000106952.6	TNFSF8	1317.66666666667
ENSG00000106976.17	DNM1	1769
ENSG00000106991.12	ENG	2013.8
ENSG00000106992.16	AK1	898.333333333333
ENSG00000106993.10	CDC37L1	1843.33333333333
ENSG00000107014.8	RLN2	955
ENSG00000107018.7	RLN1	865.5
ENSG00000107020.8	PLGRKT	612.5
ENSG00000107021.14	TBC1D13	2156.25
ENSG00000107036.10	RIC1	4099
ENSG00000107077.16	KDM4C	2025.66666666667
ENSG00000107099.14	DOCK8	3174.52941176471
ENSG00000107104.17	KANK1	4072.2
ENSG00000107105.13	ELAVL2	2417.75
ENSG00000107130.8	NCS1	2105
ENSG00000107140.14	TESK1	1483
ENSG00000107147.10	KCNT1	3085
ENSG00000107159.11	CA9	1004.5
ENSG00000107164.15	FUBP3	1272.5
ENSG00000107165.11	TYRP1	991.571428571429
ENSG00000107175.9	CREB3	1664
ENSG00000107185.9	RGP1	4302
ENSG00000107186.15	MPDZ	3657.15789473684
ENSG00000107187.14	LHX3	2488.66666666667
ENSG00000107201.8	DDX58	4221
ENSG00000107223.11	EDF1	746.333333333333
ENSG00000107242.16	PIP5K1B	1547
ENSG00000107249.20	GLIS3	1633.35294117647
ENSG00000107262.15	BAG1	1208.72727272727
ENSG00000107263.17	RAPGEF1	3092.57142857143
ENSG00000107281.8	NPDC1	938.166666666667
ENSG00000107282.6	APBA1	3917
ENSG00000107290.12	SETX	4449.4
ENSG00000107295.9	SH3GL2	1423.5
ENSG00000107317.10	PTGDS	656.2
ENSG00000107331.15	ABCA2	3157
ENSG00000107338.9	SHB	2783
ENSG00000107341.4	UBE2R2	4075
ENSG00000107362.12	ABHD17B	1963
ENSG00000107371.11	EXOSC3	836.875
ENSG00000107372.11	ZFAND5	2093.5
ENSG00000107404.16	DVL1	1505.375
ENSG00000107438.7	PDLIM1	801.6
ENSG00000107443.14	CCNJ	3207.33333333333
ENSG00000107447.6	DNTT	1963
ENSG00000107485.14	GATA3	1767.25
ENSG00000107518.15	ATRNL1	1733.8
ENSG00000107521.17	HPS1	1553.33333333333
ENSG00000107537.12	PHYH	1177.57142857143
ENSG00000107551.19	RASSF4	1399.66666666667
ENSG00000107554.14	DNMBP	4228.75
ENSG00000107560.9	RAB11FIP2	3290
ENSG00000107562.15	CXCL12	1172.375
ENSG00000107566.12	ERLIN1	2735.66666666667
ENSG00000107581.11	EIF3A	4111
ENSG00000107593.16	PKD2L1	1574.25
ENSG00000107611.13	CUBN	3552.75
ENSG00000107614.20	TRDMT1	1634.33333333333
ENSG00000107625.11	DDX50	1379.66666666667
ENSG00000107643.14	MAPK8	2839.5
ENSG00000107651.11	SEC23IP	1612.42857142857
ENSG00000107669.16	ATE1	3104.66666666667
ENSG00000107672.13	NSMCE4A	1032.90909090909
ENSG00000107679.13	PLEKHA1	4802.125
ENSG00000107719.8	PALD1	4555
ENSG00000107731.11	UNC5B	6646
ENSG00000107736.18	CDH23	4701.14285714286
ENSG00000107738.18	VSIR	2079
ENSG00000107742.11	SPOCK2	1921.33333333333
ENSG00000107745.15	MICU1	1382.72727272727
ENSG00000107758.14	PPP3CB	2323.16666666667
ENSG00000107771.14	CCSER2	2847.9
ENSG00000107779.10	BMPR1A	4755.8
ENSG00000107789.14	MINPP1	1886.75
ENSG00000107796.11	ACTA2	895.333333333333
ENSG00000107798.16	LIPA	1432.375
ENSG00000107807.11	TLX1	1154.6
ENSG00000107815.6	TWNK	1683.4
ENSG00000107816.16	LZTS2	1784.57142857143
ENSG00000107819.12	SFXN3	1934
ENSG00000107821.13	KAZALD1	977.166666666667
ENSG00000107829.12	FBXW4	1437
ENSG00000107831.11	FGF8	813.142857142857
ENSG00000107833.9	NPM3	626.5
ENSG00000107854.5	TNKS2	6157
ENSG00000107859.8	PITX3	1289
ENSG00000107862.4	GBF1	3453
ENSG00000107863.15	ARHGAP21	2386.55
ENSG00000107864.13	CPEB3	6101.33333333333
ENSG00000107872.11	FBXL15	1263.28571428571
ENSG00000107874.9	CUEDC2	837.5
ENSG00000107882.10	SUFU	2561
ENSG00000107890.15	ANKRD26	2676.66666666667
ENSG00000107897.17	ACBD5	2613.625
ENSG00000107902.12	LHPP	816.777777777778
ENSG00000107929.13	LARP4B	2360.18181818182
ENSG00000107937.17	GTPBP4	1804
ENSG00000107938.16	EDRF1	2432
ENSG00000107949.15	BCCIP	1393.4
ENSG00000107951.11	MTPAP	2657.2
ENSG00000107954.9	NEURL1	1533.75
ENSG00000107957.15	SH3PXD2A	7867
ENSG00000107959.14	PITRM1	1846.90909090909
ENSG00000107960.9	STN1	1231.25
ENSG00000107968.8	MAP3K8	1682.42857142857
ENSG00000107984.8	DKK1	836.5
ENSG00000108001.12	EBF3	2728.33333333333
ENSG00000108010.10	GLRX3	1350.83333333333
ENSG00000108018.14	SORCS1	3154.5
ENSG00000108021.18	FAM208B	1256.84615384615
ENSG00000108039.16	XPNPEP1	976
ENSG00000108055.9	SMC3	2445.5
ENSG00000108061.10	SHOC2	1877.14285714286
ENSG00000108064.9	TFAM	2042.75
ENSG00000108091.10	CCDC6	3060.66666666667
ENSG00000108094.13	CUL2	3284.4
ENSG00000108100.16	CCNY	2097.2
ENSG00000108106.12	UBE2S	1006
ENSG00000108107.11	RPL28	1611.63636363636
ENSG00000108175.15	ZMIZ1	4227.4
ENSG00000108176.13	DNAJC12	853.6
ENSG00000108179.12	PPIF	987.2
ENSG00000108187.14	PBLD	1704
ENSG00000108219.13	TSPAN14	3281.7
ENSG00000108231.10	LGI1	1706.48275862069
ENSG00000108239.8	TBC1D12	2676.66666666667
ENSG00000108242.11	CYP2C18	1944.5
ENSG00000108244.15	KRT23	1099.77777777778
ENSG00000108255.6	CRYBA1	712
ENSG00000108256.7	NUFIP2	5704.5
ENSG00000108262.14	GIT1	1553.73333333333
ENSG00000108298.8	RPL19	763.875
ENSG00000108306.10	FBXL20	3337
ENSG00000108309.11	RUNDC3A	1846.42857142857
ENSG00000108312.13	UBTF	2163.07142857143
ENSG00000108342.11	CSF3	1123.66666666667
ENSG00000108344.13	PSMD3	1536.4
ENSG00000108349.13	CASC3	1329
ENSG00000108352.10	RAPGEFL1	1472.25
ENSG00000108370.14	RGS9	1757.58333333333
ENSG00000108375.11	RNF43	3080.875
ENSG00000108379.8	WNT3	1299.25
ENSG00000108381.9	ASPA	1917
ENSG00000108384.13	RAD51C	1030.72222222222
ENSG00000108387.13	4-Sep	1340.20689655172
ENSG00000108389.8	MTMR4	1652.4
ENSG00000108395.12	TRIM37	1520.35714285714
ENSG00000108405.3	P2RX1	1823.75
ENSG00000108406.8	DHX40	1339.5
ENSG00000108417.3	KRT37	1475
ENSG00000108423.13	TUBD1	1205.9375
ENSG00000108424.8	KPNB1	1508.78571428571
ENSG00000108433.14	GOSR2	2067.54347826087
ENSG00000108439.8	PNPO	974.375
ENSG00000108442.2	TVP23BP2	615
ENSG00000108443.12	RPS6KB1	1842.08333333333
ENSG00000108448.19	TRIM16L	1096
ENSG00000108452.1	ZNF29P	168
ENSG00000108465.13	CDK5RAP3	1062.7027027027
ENSG00000108468.13	CBX1	1189.66666666667
ENSG00000108469.13	RECQL5	1451.26315789474
ENSG00000108474.15	PIGL	821.235294117647
ENSG00000108479.10	GALK1	960
ENSG00000108506.10	INTS2	2654.71428571429
ENSG00000108509.19	CAMTA2	2087.375
ENSG00000108510.8	MED13	2514.83333333333
ENSG00000108511.9	HOXB6	1114.75
ENSG00000108515.16	ENO3	847.647058823529
ENSG00000108516.5	AC003958.1	421
ENSG00000108518.7	PFN1	1001
ENSG00000108523.14	RNF167	943.3125
ENSG00000108528.12	SLC25A11	1248
ENSG00000108551.4	RASD1	1575
ENSG00000108556.7	CHRNE	1619.66666666667
ENSG00000108557.16	RAI1	2752.71428571429
ENSG00000108559.10	NUP88	1067.84615384615
ENSG00000108561.7	C1QBP	735.571428571429
ENSG00000108576.8	SLC6A4	3388.4
ENSG00000108578.13	BLMH	968.461538461538
ENSG00000108582.10	CPD	1980.6
ENSG00000108587.13	GOSR1	1388.5
ENSG00000108588.12	CCDC47	1542.71428571429
ENSG00000108590.9	MED31	871.5
ENSG00000108591.8	DRG2	1249.52380952381
ENSG00000108592.15	FTSJ3	782
ENSG00000108599.13	AKAP10	1034.45454545455
ENSG00000108602.16	ALDH3A1	1123.88235294118
ENSG00000108604.14	SMARCD2	1175.08333333333
ENSG00000108622.9	ICAM2	1005.5625
ENSG00000108639.6	SYNGR2	1769.77777777778
ENSG00000108641.13	B9D1	711.733333333333
ENSG00000108651.8	UTP6	1300.88888888889
ENSG00000108654.10	DDX5	989.852941176471
ENSG00000108666.8	C17orf75	1028
ENSG00000108669.15	CYTH1	1738.625
ENSG00000108671.8	PSMD11	1238
ENSG00000108679.11	LGALS3BP	1070.05263157895
ENSG00000108684.13	ASIC2	1687.8
ENSG00000108688.10	CCL7	731
ENSG00000108691.8	CCL2	866.25
ENSG00000108700.4	CCL8	1261
ENSG00000108702.3	CCL1	592
ENSG00000108733.8	PEX12	1965.25
ENSG00000108759.3	KRT32	1750
ENSG00000108771.11	DHX58	1246.5
ENSG00000108773.9	KAT2A	1590.2
ENSG00000108774.13	RAB5C	900.777777777778
ENSG00000108784.8	NAGLU	1152.6
ENSG00000108785.7	HSD17B1P1	955
ENSG00000108786.9	HSD17B1	1883.8
ENSG00000108788.10	MLX	1513.09090909091
ENSG00000108797.10	CNTNAP1	2806.5
ENSG00000108798.7	ABI3	1375.75
ENSG00000108799.11	EZH1	1559.875
ENSG00000108813.10	DLX4	1251.16666666667
ENSG00000108819.10	PPP1R9B	2411
ENSG00000108821.12	COL1A1	1151.38461538462
ENSG00000108823.14	SGCA	822.636363636364
ENSG00000108825.16	PTGES3L-AARSD1	1342.28571428571
ENSG00000108826.14	MRPL27	933.285714285714
ENSG00000108828.14	VAT1	926.777777777778
ENSG00000108829.9	LRRC59	1626.33333333333
ENSG00000108830.9	RND2	2325
ENSG00000108839.10	ALOX12	1274.66666666667
ENSG00000108840.14	HDAC5	1913.33333333333
ENSG00000108846.14	ABCC3	1657
ENSG00000108848.14	LUC7L3	1080.31818181818
ENSG00000108849.6	PPY	495
ENSG00000108852.13	MPP2	2076.19047619048
ENSG00000108854.14	SMURF2	2167.57142857143
ENSG00000108861.7	DUSP3	2282
ENSG00000108878.4	CACNG1	1266
ENSG00000108883.11	EFTUD2	1359.16
ENSG00000108924.12	HLF	1673.09090909091
ENSG00000108932.10	SLC16A6	1936.4
ENSG00000108946.13	PRKAR1A	1532.95238095238
ENSG00000108947.4	EFNB3	3222
ENSG00000108950.10	FAM20A	2110.28571428571
ENSG00000108953.15	YWHAE	921
ENSG00000108958.4	AC130689.1	408
ENSG00000108960.6	MMD	1325
ENSG00000108961.12	RANGRF	893.833333333333
ENSG00000108963.16	DPH1	1320.6875
ENSG00000108984.12	MAP2K6	1565.77777777778
ENSG00000109016.16	DHRS7B	1148.1
ENSG00000109046.13	WSB1	1462.5625
ENSG00000109047.7	RCVRN	1764
ENSG00000109061.9	MYH1	6024
ENSG00000109062.8	SLC9A3R1	1065.6
ENSG00000109063.13	MYH3	1639
ENSG00000109065.10	NAT9	792.074074074074
ENSG00000109066.12	TMEM104	2061.85714285714
ENSG00000109072.12	VTN	1086.33333333333
ENSG00000109079.8	TNFAIP1	1243.66666666667
ENSG00000109083.12	IFT20	862.0625
ENSG00000109084.12	TMEM97	1365.8
ENSG00000109089.7	CDR2L	3536
ENSG00000109099.12	PMP22	1038.77777777778
ENSG00000109101.6	FOXN1	2047.66666666667
ENSG00000109103.10	UNC119	1427.875
ENSG00000109107.12	ALDOC	1044.44444444444
ENSG00000109111.13	SUPT6H	1639.75
ENSG00000109113.16	RAB34	1013.48148148148
ENSG00000109118.12	PHF12	2154
ENSG00000109132.6	PHOX2B	1785
ENSG00000109133.11	TMEM33	2397.5
ENSG00000109158.9	GABRA4	3346
ENSG00000109163.6	GNRHR	1511.5
ENSG00000109171.13	SLAIN2	2401
ENSG00000109180.13	OCIAD1	899.185185185185
ENSG00000109181.10	UGT2B10	1677.5
ENSG00000109182.10	CWH43	1616.6
ENSG00000109184.13	DCUN1D4	1485
ENSG00000109189.11	USP46	2241
ENSG00000109193.9	SULT1E1	1136.33333333333
ENSG00000109205.15	ODAM	787.6
ENSG00000109208.4	SMR3A	665
ENSG00000109220.9	CHIC2	723.75
ENSG00000109255.10	NMU	637
ENSG00000109265.11	KIAA1211	2129.375
ENSG00000109270.11	LAMTOR3	2135.66666666667
ENSG00000109272.3	PF4V1	522
ENSG00000109320.10	NFKB1	1721.08333333333
ENSG00000109321.9	AREG	986.333333333333
ENSG00000109323.7	MANBA	2196.57142857143
ENSG00000109332.18	UBE2D3	1276
ENSG00000109339.17	MAPK10	1958.96153846154
ENSG00000109381.18	ELF2	1843.30769230769
ENSG00000109390.10	NDUFC1	793.090909090909
ENSG00000109424.3	UCP1	1462
ENSG00000109436.7	TBC1D9	2069
ENSG00000109445.9	ZNF330	896.125
ENSG00000109452.11	INPP4B	1696.52173913043
ENSG00000109458.7	GAB1	1471.07142857143
ENSG00000109466.12	KLHL2	1964.4
ENSG00000109471.4	IL2	807.5
ENSG00000109472.12	CPE	923.6
ENSG00000109475.15	RPL34	884
ENSG00000109501.12	WFS1	2077
ENSG00000109511.9	ANXA10	959
ENSG00000109519.11	GRPEL1	1569.5
ENSG00000109534.15	GAR1	1053
ENSG00000109536.10	FRG1	697.142857142857
ENSG00000109572.12	CLCN3	2766
ENSG00000109576.12	AADAT	1458.5
ENSG00000109586.10	GALNT7	1842.85714285714
ENSG00000109606.11	DHX15	1341.3
ENSG00000109610.5	SOD3	789.666666666667
ENSG00000109618.10	SEPSECS	1769.71428571429
ENSG00000109625.17	CPZ	1427.33333333333
ENSG00000109654.13	TRIM2	1545.75
ENSG00000109667.10	SLC2A9	1106.69230769231
ENSG00000109670.12	FBXW7	2095.15384615385
ENSG00000109674.3	NEIL3	1968
ENSG00000109680.9	TBC1D19	1093
ENSG00000109684.13	CLNK	3115.25
ENSG00000109685.16	NSD2	3272.7037037037
ENSG00000109686.15	SH3D19	2794.46153846154
ENSG00000109689.13	STIM2	1879.83333333333
ENSG00000109705.7	NKX3-2	2801
ENSG00000109736.13	MFSD10	1421.09090909091
ENSG00000109738.9	GLRB	1473.85714285714
ENSG00000109743.9	BST1	1209.2
ENSG00000109756.7	RAPGEF2	1376.46153846154
ENSG00000109758.7	HGFAC	1703
ENSG00000109762.14	SNX25	2115.57142857143
ENSG00000109771.14	LRP2BP	2799.75
ENSG00000109775.9	UFSP2	1055.66666666667
ENSG00000109787.11	KLF3	2503.33333333333
ENSG00000109790.15	KLHL5	2446.14285714286
ENSG00000109794.12	FAM149A	1353.66666666667
ENSG00000109805.8	NCAPG	1963.4
ENSG00000109814.10	UGDH	1288
ENSG00000109819.7	PPARGC1A	1451.88888888889
ENSG00000109832.11	DDX25	1862.8
ENSG00000109846.6	CRYAB	774.9375
ENSG00000109851.6	DBX1	1380
ENSG00000109854.12	HTATIP2	1086.88888888889
ENSG00000109861.14	CTSC	1777.11111111111
ENSG00000109881.15	CCDC34	1642.66666666667
ENSG00000109906.12	ZBTB16	1478.33333333333
ENSG00000109911.16	ELP4	2085.17857142857
ENSG00000109917.9	ZPR1	1645.11111111111
ENSG00000109919.8	MTCH2	1007.16666666667
ENSG00000109920.11	FNBP4	1076.5
ENSG00000109927.8	TECTA	4908.66666666667
ENSG00000109929.8	SC5D	1457
ENSG00000109943.7	CRTAM	1663.33333333333
ENSG00000109944.9	C11orf63	2239
ENSG00000109956.11	B3GAT1	3965.6
ENSG00000109971.12	HSPA8	1216.04166666667
ENSG00000109991.7	P2RX3	1120.5
ENSG00000110002.14	VWA5A	2479.83333333333
ENSG00000110011.12	DNAJC4	756
ENSG00000110013.11	SIAE	2315.5
ENSG00000110025.11	SNX15	1377
ENSG00000110031.11	LPXN	1615.4
ENSG00000110042.6	DTX4	2123.75
ENSG00000110046.11	ATG2A	2768.83333333333
ENSG00000110047.16	EHD1	1778.58333333333
ENSG00000110048.10	OSBP	2315.66666666667
ENSG00000110057.6	UNC93B1	982.6
ENSG00000110060.7	PUS3	1247.6
ENSG00000110063.7	DCPS	1535.66666666667
ENSG00000110066.13	KMT5B	1910.53333333333
ENSG00000110074.9	FOXRED1	1243.55555555556
ENSG00000110075.13	PPP6R3	2036.96153846154
ENSG00000110076.17	NRXN2	2585
ENSG00000110077.13	MS4A6A	939.238095238095
ENSG00000110079.15	MS4A4A	1035.66666666667
ENSG00000110080.17	ST3GAL4	1266.73684210526
ENSG00000110090.11	CPT1A	1724
ENSG00000110092.3	CCND1	1209
ENSG00000110104.10	CCDC86	1359.33333333333
ENSG00000110107.7	PRPF19	871.285714285714
ENSG00000110108.8	TMEM109	1698.66666666667
ENSG00000110148.8	CCKBR	1249.16666666667
ENSG00000110169.9	HPX	699.615384615385
ENSG00000110171.17	TRIM3	1756.93333333333
ENSG00000110172.10	CHORDC1	1886.63636363636
ENSG00000110195.10	FOLR1	1129.5
ENSG00000110200.7	ANAPC15	752.352941176471
ENSG00000110203.7	FOLR3	677.5
ENSG00000110218.7	PANX1	2759.5
ENSG00000110237.3	ARHGEF17	1873.83333333333
ENSG00000110243.10	APOA5	1450.66666666667
ENSG00000110244.6	APOA4	1473
ENSG00000110245.10	APOC3	464.6
ENSG00000110274.13	CEP164	2305.46153846154
ENSG00000110315.5	RNF141	2557.6
ENSG00000110318.12	CEP126	4067.66666666667
ENSG00000110321.14	EIF4G2	1359.73333333333
ENSG00000110324.8	IL10RA	2063.72727272727
ENSG00000110328.5	GALNT18	2013.5
ENSG00000110330.7	BIRC2	1779.5
ENSG00000110344.8	UBE4A	4771
ENSG00000110367.10	DDX6	2955.875
ENSG00000110375.2	UPK2	937
ENSG00000110395.4	CBL	4574.2
ENSG00000110400.9	NECTIN1	1560.85714285714
ENSG00000110422.10	HIPK3	4460
ENSG00000110427.13	KIAA1549L	6225.66666666667
ENSG00000110429.12	FBXO3	2275.61538461538
ENSG00000110435.10	PDHX	1102.25
ENSG00000110436.10	SLC1A2	4908.25
ENSG00000110442.10	COMMD9	1255.125
ENSG00000110446.8	SLC15A3	1360
ENSG00000110448.9	CD5	1884
ENSG00000110455.12	ACCS	1053.15384615385
ENSG00000110484.6	SCGB2A2	905
ENSG00000110492.14	MDK	808.384615384615
ENSG00000110497.13	AMBRA1	2442.08333333333
ENSG00000110514.17	MADD	2765.95454545455
ENSG00000110536.12	PTPMT1	1318.6
ENSG00000110583.11	NAA40	1415.5
ENSG00000110619.15	CARS	1833.0625
ENSG00000110628.12	SLC22A18	1103.23076923077
ENSG00000110651.10	CD81	1087.17647058824
ENSG00000110660.13	SLC35F2	1695.66666666667
ENSG00000110665.10	C11orf21	1585
ENSG00000110675.11	ELMOD1	1403.85714285714
ENSG00000110680.11	CALCA	951.166666666667
ENSG00000110693.14	SOX6	2668
ENSG00000110696.8	C11orf58	1263.3
ENSG00000110697.11	PITPNM1	1400.125
ENSG00000110700.5	RPS13	598.5
ENSG00000110711.8	AIP	868
ENSG00000110713.14	NUP98	1977.10526315789
ENSG00000110717.9	NDUFS8	775.133333333333
ENSG00000110719.8	TCIRG1	1056.0625
ENSG00000110721.10	CHKA	1086
ENSG00000110723.10	EXPH5	4759
ENSG00000110756.16	HPS5	1985.09090909091
ENSG00000110768.10	GTF2H1	1262.6875
ENSG00000110777.10	POU2AF1	899
ENSG00000110786.16	PTPN5	2620.66666666667
ENSG00000110799.12	VWF	1605.66666666667
ENSG00000110801.12	PSMD9	1592.90909090909
ENSG00000110811.18	P3H3	1251
ENSG00000110841.12	PPFIBP1	1988.05555555556
ENSG00000110844.12	PRPF40B	1421.33333333333
ENSG00000110848.7	CD69	1065.75
ENSG00000110851.10	PRDM4	1571.83333333333
ENSG00000110852.4	CLEC2B	1074.75
ENSG00000110871.13	COQ5	784.625
ENSG00000110876.9	SELPLG	1857.66666666667
ENSG00000110880.9	CORO1C	1295.23529411765
ENSG00000110881.10	ASIC1	2136
ENSG00000110887.6	DAO	1254.75
ENSG00000110888.16	CAPRIN2	2046.05263157895
ENSG00000110900.13	TSPAN11	2300
ENSG00000110906.11	KCTD10	1586.875
ENSG00000110911.13	SLC11A2	1475.76923076923
ENSG00000110917.6	MLEC	1835.2
ENSG00000110921.10	MVK	1494.41176470588
ENSG00000110925.5	CSRNP2	1183.85714285714
ENSG00000110931.17	CAMKK2	2768.8125
ENSG00000110934.9	BIN2	1474.77777777778
ENSG00000110944.7	IL23A	831.666666666667
ENSG00000110955.7	ATP5B	817.181818181818
ENSG00000110958.14	PTGES3	1628.28571428571
ENSG00000110975.7	SYT10	2479.33333333333
ENSG00000110987.7	BCL7A	3233
ENSG00000111011.16	RSRC2	1249.5
ENSG00000111012.8	CYP27B1	1208.14285714286
ENSG00000111046.3	MYF6	1465
ENSG00000111049.3	MYF5	1542
ENSG00000111052.6	LIN7A	2138
ENSG00000111057.9	KRT18	1272.85714285714
ENSG00000111058.6	ACSS3	2560.625
ENSG00000111077.16	TNS2	2138.2
ENSG00000111087.8	GLI1	1991.5
ENSG00000111110.10	PPM1H	1757.8
ENSG00000111142.12	METAP2	1419.81818181818
ENSG00000111144.8	LTA4H	1863.5
ENSG00000111145.6	ELK3	1350.16666666667
ENSG00000111181.11	SLC6A12	1276.0625
ENSG00000111186.11	WNT5B	1115.8
ENSG00000111196.8	MAGOHB	1039.45454545455
ENSG00000111199.9	TRPV4	2443.625
ENSG00000111203.10	ITFG2	1002.21428571429
ENSG00000111206.11	FOXM1	1989.1
ENSG00000111215.10	PRR4	547.857142857143
ENSG00000111218.10	PRMT8	3016
ENSG00000111224.12	PARP11	2782.625
ENSG00000111229.14	ARPC3	584.888888888889
ENSG00000111231.7	GPN3	862.9
ENSG00000111237.17	VPS29	904.5
ENSG00000111241.2	FGF6	514.666666666667
ENSG00000111245.13	MYL2	582.25
ENSG00000111247.13	RAD51AP1	1105.5
ENSG00000111249.12	CUX2	2765.33333333333
ENSG00000111252.9	SH2B3	2705.33333333333
ENSG00000111254.6	AKAP3	1489.5
ENSG00000111261.12	MANSC1	2512
ENSG00000111262.4	KCNA1	2924.75
ENSG00000111266.7	DUSP16	1769.66666666667
ENSG00000111269.2	CREBL2	2210.5
ENSG00000111271.13	ACAD10	1360.33333333333
ENSG00000111275.11	ALDH2	2810
ENSG00000111276.9	CDKN1B	1146
ENSG00000111291.7	GPRC5D	796.333333333333
ENSG00000111300.8	NAA25	2686.375
ENSG00000111305.17	GSG1	1250.44444444444
ENSG00000111319.11	SCNN1A	1146.09090909091
ENSG00000111321.9	LTBR	1030.4
ENSG00000111325.15	OGFOD2	1248.32
ENSG00000111328.5	CDK2AP1	1185.42857142857
ENSG00000111331.11	OAS3	1701.14285714286
ENSG00000111335.11	OAS2	2210.14285714286
ENSG00000111339.9	ART4	1623
ENSG00000111341.8	MGP	959.5
ENSG00000111344.10	RASAL1	2416.4
ENSG00000111348.7	ARHGDIB	756.888888888889
ENSG00000111358.12	GTF2H3	1088.07142857143
ENSG00000111361.11	EIF2B1	1126
ENSG00000111364.14	DDX55	1254.38461538462
ENSG00000111371.14	SLC38A1	2240.09090909091
ENSG00000111404.5	RERGL	763
ENSG00000111405.7	ENDOU	1727.5
ENSG00000111412.5	C12orf49	2797.5
ENSG00000111424.9	VDR	2747.625
ENSG00000111432.4	FZD10	3281.5
ENSG00000111445.12	RFC5	1000.22222222222
ENSG00000111450.12	STX2	1642.5
ENSG00000111452.11	ADGRD1	2129.4375
ENSG00000111481.8	COPZ1	802.235294117647
ENSG00000111490.11	TBC1D30	2072.66666666667
ENSG00000111530.11	CAND1	2635.375
ENSG00000111536.4	IL26	1075
ENSG00000111537.4	IFNG	1218
ENSG00000111540.14	RAB5B	1573.36363636364
ENSG00000111554.13	MDM1	1298.73333333333
ENSG00000111581.8	NUP107	1599.07692307692
ENSG00000111596.10	CNOT2	1041.26829268293
ENSG00000111602.10	TIMELESS	2674.6
ENSG00000111605.15	CPSF6	1852.28571428571
ENSG00000111615.11	KRR1	2663
ENSG00000111639.6	MRPL51	629.428571428571
ENSG00000111640.13	GAPDH	1259.90909090909
ENSG00000111641.9	NOP2	1431.59090909091
ENSG00000111642.13	CHD4	1853.64285714286
ENSG00000111644.6	ACRBP	973.333333333333
ENSG00000111647.11	UHRF1BP1L	1574.8
ENSG00000111652.8	COPS7A	1143.77272727273
ENSG00000111653.18	ING4	905.333333333333
ENSG00000111664.9	GNB3	1180.44444444444
ENSG00000111665.10	CDCA3	1400.58333333333
ENSG00000111666.9	CHPT1	1403.6
ENSG00000111667.12	USP5	1613.14285714286
ENSG00000111669.13	TPI1	962
ENSG00000111670.13	GNPTAB	1388.5
ENSG00000111671.8	SPSB2	1004
